year,month,day_num,direction,model,rmse,mae,bias_emp_minus_fit,sigma,range_lat,range_lon,range_time,advec_lat,advec_lon,nugget
2025,7,12,lat,Debiased_Whittle,4.6663,3.9471,1.4557,15.6606,0.1413,0.1974,1.1961,-0.0243,-0.4254,1.2828
2025,7,12,lat,Vecchia_mm20,1.9856,1.4635,0.1046,18.6430,0.3706,0.6320,2.0417,0.0259,-0.2061,2.9259
2025,7,12,lon,Corridor_4x4_lag643,1.5380,1.3255,-0.7353,14.8423,0.1802,0.2733,1.1085,-0.0084,-0.3352,1.8263
2025,7,12,lon,Debiased_Whittle,2.4163,1.9430,-1.5077,15.6606,0.1413,0.1974,1.1961,-0.0243,-0.4254,1.2828
2025,7,12,lon,Vecchia_mm20,2.0218,1.7734,-1.6919,18.6430,0.3706,0.6320,2.0417,0.0259,-0.2061,2.9259
2025,7,13,lat,Corridor_4x4_lag643,4.6402,3.5101,2.8438,17.1922,0.2188,0.3597,1.0930,0.0377,-0.1520,2.0340
2025,7,13,lat,Debiased_Whittle,10.2387,8.8291,8.8291,10.4428,0.1444,0.2332,0.7388,0.0402,-0.3238,1.3723
2025,7,13,lat,Vecchia_mm20,2.8308,2.2685,0.9410,19.4011,0.2789,0.5770,1.6070,0.0359,-0.1726,2.9342
2025,7,13,lon,Corridor_4x4_lag643,2.6263,2.1749,-2.1749,17.1922,0.2188,0.3597,1.0930,0.0377,-0.1520,2.0340
2025,7,13,lon,Debiased_Whittle,3.7768,3.3206,3.3206,10.4428,0.1444,0.2332,0.7388,0.0402,-0.3238,1.3723
2025,7,13,lon,Vecchia_mm20,3.3969,2.8903,-2.8903,19.4011,0.2789,0.5770,1.6070,0.0359,-0.1726,2.9342
2025,7,14,lat,Corridor_4x4_lag643,1.3097,1.1374,0.3201,16.1775,0.2151,0.3718,1.1544,0.0437,-0.1943,1.4452
2025,7,14,lat,Debiased_Whittle,4.6206,4.0176,4.0176,12.1216,0.1893,0.3196,1.0456,0.0501,-0.3744,0.8847
2025,7,14,lat,Vecchia_mm20,2.3456,2.1058,-2.1058,19.5246,0.3148,0.6320,1.7326,0.0378,-0.1498,2.2635
2025,7,14,lon,Corridor_4x4_lag643,1.4838,1.2420,-1.0325,16.1775,0.2151,0.3718,1.1544,0.0437,-0.1943,1.4452
2025,7,14,lon,Debiased_Whittle,2.9646,2.4361,2.4361,12.1216,0.1893,0.3196,1.0456,0.0501,-0.3744,0.8847
2025,7,14,lon,Vecchia_mm20,2.4818,2.2132,-2.2132,19.5246,0.3148,0.6320,1.7326,0.0378,-0.1498,2.2635
2025,7,15,lat,Corridor_4x4_lag643,4.2624,2.8408,2.2102,14.8524,0.2615,0.2843,1.1774,0.0458,-0.1132,1.0660
2025,7,15,lat,Debiased_Whittle,7.4457,5.8572,5.8572,10.4792,0.1985,0.2381,1.2642,0.0156,-0.2913,0.6823
2025,7,15,lat,Vecchia_mm20,3.9974,2.5373,2.3179,14.9047,0.3159,0.3829,1.4458,0.0406,-0.0963,1.4785
2025,7,15,lon,Corridor_4x4_lag643,1.4967,1.3045,-1.3045,14.8524,0.2615,0.2843,1.1774,0.0458,-0.1132,1.0660
2025,7,15,lon,Debiased_Whittle,2.8341,2.5228,2.5228,10.4792,0.1985,0.2381,1.2642,0.0156,-0.2913,0.6823
2025,7,15,lon,Vecchia_mm20,1.2306,1.0360,-0.9688,14.9047,0.3159,0.3829,1.4458,0.0406,-0.0963,1.4785
2025,7,16,lat,Corridor_4x4_lag643,2.4743,1.6996,1.0647,16.3494,0.2092,0.2302,1.1429,0.0066,-0.0363,1.4451
2025,7,16,lat,Debiased_Whittle,6.2348,5.3698,5.3698,11.4936,0.1369,0.1543,0.8499,-0.0146,0.0607,0.9052
2025,7,16,lat,Vecchia_mm20,1.8029,1.4292,-0.2062,17.8060,0.2704,0.3317,1.5205,0.0104,-0.0461,2.1673
2025,7,16,lon,Corridor_4x4_lag643,1.3651,1.1365,-0.9072,16.3494,0.2092,0.2302,1.1429,0.0066,-0.0363,1.4451
2025,7,16,lon,Debiased_Whittle,3.7271,3.3152,3.3152,11.4936,0.1369,0.1543,0.8499,-0.0146,0.0607,0.9052
2025,7,16,lon,Vecchia_mm20,2.2285,1.8697,-1.8518,17.8060,0.2704,0.3317,1.5205,0.0104,-0.0461,2.1673
2025,7,17,lat,Corridor_4x4_lag643,4.6411,3.3166,3.2638,13.2690,0.1826,0.1819,1.1254,0.0019,-0.0420,1.5909
2025,7,17,lat,Debiased_Whittle,7.1526,5.8674,5.8674,10.4973,0.1685,0.1386,0.7759,0.0025,0.1144,1.0027
2025,7,17,lat,Vecchia_mm20,2.6804,1.7411,1.4499,15.1050,0.3165,0.3318,1.9017,-0.0044,-0.0623,2.9939
2025,7,17,lon,Corridor_4x4_lag643,1.1569,0.9221,-0.0091,13.2690,0.1826,0.1819,1.1254,0.0019,-0.0420,1.5909
2025,7,17,lon,Debiased_Whittle,3.2303,2.7739,2.5762,10.4973,0.1685,0.1386,0.7759,0.0025,0.1144,1.0027
2025,7,17,lon,Vecchia_mm20,1.9164,1.6463,-1.6189,15.1050,0.3165,0.3318,1.9017,-0.0044,-0.0623,2.9939
2025,7,18,lat,Corridor_4x4_lag643,0.5099,0.4345,-0.2922,9.8741,0.2074,0.2521,1.2395,-0.0147,-0.0124,1.7984
2025,7,18,lat,Debiased_Whittle,1.7502,1.7258,1.7258,8.0590,0.1984,0.2690,1.2284,0.0020,-0.0564,1.3285
2025,7,18,lat,Vecchia_mm20,2.6340,2.2216,-2.2139,12.4162,0.3260,0.4326,1.8496,-0.0099,-0.0402,2.3391
2025,7,18,lon,Corridor_4x4_lag643,1.1545,0.8677,0.2450,9.8741,0.2074,0.2521,1.2395,-0.0147,-0.0124,1.7984
2025,7,18,lon,Debiased_Whittle,2.6233,2.3081,2.3081,8.0590,0.1984,0.2690,1.2284,0.0020,-0.0564,1.3285
2025,7,18,lon,Vecchia_mm20,1.5315,1.2772,-1.2772,12.4162,0.3260,0.4326,1.8496,-0.0099,-0.0402,2.3391
2025,7,19,lat,Corridor_4x4_lag643,2.5843,1.7806,1.5538,11.3601,0.1794,0.2467,1.1778,-0.0129,-0.0362,2.0460
2025,7,19,lat,Debiased_Whittle,3.2846,2.4249,2.4105,10.9129,0.1750,0.2429,1.0744,0.0142,0.0891,1.4498
2025,7,19,lat,Vecchia_mm20,2.0274,1.6429,-1.4356,14.8104,0.2947,0.4308,1.9959,-0.0156,-0.0436,3.0962
2025,7,19,lon,Corridor_4x4_lag643,1.1194,0.8944,-0.1645,11.3601,0.1794,0.2467,1.1778,-0.0129,-0.0362,2.0460
2025,7,19,lon,Debiased_Whittle,1.4508,1.1117,0.6906,10.9129,0.1750,0.2429,1.0744,0.0142,0.0891,1.4498
2025,7,19,lon,Vecchia_mm20,2.9229,2.5852,-2.5852,14.8104,0.2947,0.4308,1.9959,-0.0156,-0.0436,3.0962
2025,7,20,lat,Corridor_4x4_lag643,3.9075,2.6365,2.5948,10.2772,0.1604,0.2410,1.1650,-0.0195,-0.0477,2.8411
2025,7,20,lat,Debiased_Whittle,5.8124,4.9712,4.9712,8.6372,0.1573,0.2345,1.2699,0.0004,0.0011,1.9990
2025,7,20,lat,Vecchia_mm20,2.5895,1.6554,1.0724,11.6658,0.2493,0.3922,1.8160,-0.0244,-0.0569,3.8305
2025,7,20,lon,Corridor_4x4_lag643,0.7896,0.6100,-0.4842,10.2772,0.1604,0.2410,1.1650,-0.0195,-0.0477,2.8411
2025,7,20,lon,Debiased_Whittle,1.9634,1.8458,1.8458,8.6372,0.1573,0.2345,1.2699,0.0004,0.0011,1.9990
2025,7,20,lon,Vecchia_mm20,2.0134,1.7195,-1.6303,11.6658,0.2493,0.3922,1.8160,-0.0244,-0.0569,3.8305
2025,7,21,lat,Corridor_4x4_lag643,2.4287,1.8894,1.8894,5.4765,0.1000,0.1363,1.7253,-0.0001,0.0055,2.9995
2025,7,21,lat,Debiased_Whittle,3.5249,3.0756,3.0756,4.3096,0.0769,0.1016,1.6410,0.0003,0.0004,2.7984
2025,7,21,lat,Vecchia_mm20,1.6824,1.1621,1.1005,5.9799,0.1418,0.2190,2.7936,-0.0041,0.0039,3.5789
2025,7,21,lon,Corridor_4x4_lag643,0.3376,0.2900,-0.0828,5.4765,0.1000,0.1363,1.7253,-0.0001,0.0055,2.9995
2025,7,21,lon,Debiased_Whittle,1.0965,1.0543,1.0543,4.3096,0.0769,0.1016,1.6410,0.0003,0.0004,2.7984
2025,7,21,lon,Vecchia_mm20,1.0039,0.9122,-0.7290,5.9799,0.1418,0.2190,2.7936,-0.0041,0.0039,3.5789
2025,7,22,lat,Corridor_4x4_lag643,2.0843,1.4600,1.4185,5.8058,0.1182,0.1569,1.7062,0.0004,0.0038,2.2653
2025,7,22,lat,Debiased_Whittle,4.2932,3.8897,3.8897,3.5224,0.0810,0.1158,2.0076,0.0000,0.0001,1.7771
2025,7,22,lat,Vecchia_mm20,1.2116,0.8462,0.4394,6.4679,0.2406,0.3374,3.5652,0.0002,-0.0010,3.2223
2025,7,22,lon,Corridor_4x4_lag643,0.5067,0.4086,-0.3323,5.8058,0.1182,0.1569,1.7062,0.0004,0.0038,2.2653
2025,7,22,lon,Debiased_Whittle,2.1336,2.0971,2.0971,3.5224,0.0810,0.1158,2.0076,0.0000,0.0001,1.7771
2025,7,22,lon,Vecchia_mm20,1.4317,1.2720,-1.1044,6.4679,0.2406,0.3374,3.5652,0.0002,-0.0010,3.2223
2025,7,23,lat,Corridor_4x4_lag643,2.4989,1.7489,1.7199,5.0132,0.0999,0.1296,1.7530,0.0006,-0.0000,1.9345
2025,7,23,lat,Debiased_Whittle,4.3875,3.8878,3.8878,3.4661,0.0767,0.0840,1.4347,-0.0000,0.0000,1.0905
2025,7,23,lat,Vecchia_mm20,1.4790,1.0811,0.3277,6.0519,0.1859,0.2591,3.5220,-0.0030,-0.0013,2.8170
2025,7,23,lon,Corridor_4x4_lag643,0.5441,0.4790,-0.4296,5.0132,0.0999,0.1296,1.7530,0.0006,-0.0000,1.9345
2025,7,23,lon,Debiased_Whittle,1.6857,1.6649,1.6649,3.4661,0.0767,0.0840,1.4347,-0.0000,0.0000,1.0905
2025,7,23,lon,Vecchia_mm20,1.9272,1.6873,-1.6627,6.0519,0.1859,0.2591,3.5220,-0.0030,-0.0013,2.8170
2025,7,24,lat,Corridor_4x4_lag643,0.9372,0.7245,0.7096,4.6229,0.1174,0.1727,1.6257,0.0010,0.0064,1.8406
2025,7,24,lat,Debiased_Whittle,2.8830,2.7747,2.7747,2.7881,0.1101,0.1330,1.6708,0.0001,0.0002,1.4162
2025,7,24,lat,Vecchia_mm20,0.7015,0.5607,0.4688,4.7106,0.1694,0.2481,2.4865,-0.0019,0.0006,2.2126
2025,7,24,lon,Corridor_4x4_lag643,0.6536,0.6064,-0.4004,4.6229,0.1174,0.1727,1.6257,0.0010,0.0064,1.8406
2025,7,24,lon,Debiased_Whittle,1.5885,1.5706,1.5706,2.7881,0.1101,0.1330,1.6708,0.0001,0.0002,1.4162
2025,7,24,lon,Vecchia_mm20,0.9503,0.9051,-0.5797,4.7106,0.1694,0.2481,2.4865,-0.0019,0.0006,2.2126
2025,7,25,lat,Corridor_4x4_lag643,1.0824,0.9122,-0.3423,7.2802,0.1536,0.2320,1.9092,0.0027,0.0059,1.9841
2025,7,25,lat,Debiased_Whittle,2.3080,2.0196,2.0196,5.5846,0.1351,0.1671,2.7386,0.0001,0.0001,1.1227
2025,7,25,lat,Vecchia_mm20,1.6677,1.3417,-1.2594,8.2064,0.2712,0.3746,4.2239,0.0000,-0.0031,2.7818
2025,7,25,lon,Corridor_4x4_lag643,2.1282,1.8744,-1.8733,7.2802,0.1536,0.2320,1.9092,0.0027,0.0059,1.9841
2025,7,25,lon,Debiased_Whittle,0.8208,0.6171,0.3141,5.5846,0.1351,0.1671,2.7386,0.0001,0.0001,1.1227
2025,7,25,lon,Vecchia_mm20,3.1356,2.6967,-2.6238,8.2064,0.2712,0.3746,4.2239,0.0000,-0.0031,2.7818
2025,7,26,lat,Corridor_4x4_lag643,0.9564,0.8034,-0.6894,12.5999,0.1860,0.2993,1.0454,0.0073,-0.0116,1.4910
2025,7,26,lat,Debiased_Whittle,1.2944,1.1483,0.7642,10.6778,0.1432,0.2305,0.8937,0.0109,-0.5433,0.8986
2025,7,26,lat,Vecchia_mm20,2.7876,2.3819,-2.3629,14.3429,0.2576,0.4457,1.4490,0.0153,-0.0489,2.2758
2025,7,26,lon,Corridor_4x4_lag643,1.5092,1.0886,-0.9751,12.5999,0.1860,0.2993,1.0454,0.0073,-0.0116,1.4910
2025,7,26,lon,Debiased_Whittle,1.2645,1.0912,0.5137,10.6778,0.1432,0.2305,0.8937,0.0109,-0.5433,0.8986
2025,7,26,lon,Vecchia_mm20,2.6159,2.1447,-2.1447,14.3429,0.2576,0.4457,1.4490,0.0153,-0.0489,2.2758
2025,7,27,lat,Corridor_4x4_lag643,3.0637,2.5091,1.7337,14.9183,0.1772,0.2215,0.8991,-0.0644,-0.2996,1.3470
2025,7,27,lat,Debiased_Whittle,4.6181,3.6729,3.5748,13.1265,0.1553,0.1721,0.8943,-0.0301,-0.3403,0.9439
2025,7,27,lat,Vecchia_mm20,1.7239,1.3343,0.7205,16.2961,0.2393,0.3367,1.1000,-0.0444,-0.1700,2.0068
2025,7,27,lon,Corridor_4x4_lag643,1.1220,1.0145,-0.3352,14.9183,0.1772,0.2215,0.8991,-0.0644,-0.2996,1.3470
2025,7,27,lon,Debiased_Whittle,2.0414,1.6290,1.4593,13.1265,0.1553,0.1721,0.8943,-0.0301,-0.3403,0.9439
2025,7,27,lon,Vecchia_mm20,1.3388,1.1685,-1.1685,16.2961,0.2393,0.3367,1.1000,-0.0444,-0.1700,2.0068
2025,7,28,lat,Corridor_4x4_lag643,3.6056,3.0147,2.6243,15.0563,0.1706,0.2206,1.1562,-0.0317,-0.3378,1.9215
2025,7,28,lat,Debiased_Whittle,3.8806,3.3358,2.7116,15.2846,0.1721,0.2003,1.1908,0.0055,-0.4054,1.3816
2025,7,28,lat,Vecchia_mm20,1.2789,1.1324,-0.3283,18.3450,0.2313,0.3153,1.4376,-0.0326,-0.2702,2.7039
2025,7,28,lon,Corridor_4x4_lag643,2.3094,1.8163,1.3773,15.0563,0.1706,0.2206,1.1562,-0.0317,-0.3378,1.9215
2025,7,28,lon,Debiased_Whittle,2.5952,2.2194,1.5042,15.2846,0.1721,0.2003,1.1908,0.0055,-0.4054,1.3816
2025,7,28,lon,Vecchia_mm20,1.5489,1.3749,-1.2760,18.3450,0.2313,0.3153,1.4376,-0.0326,-0.2702,2.7039
